Date,High,Low,Open,Close,Volume,Adj Close,10 D M.A.
2020-06-30,1741.0,1695.550048828125,1737.0,1704.0999755859375,13972563.0,1697.725341796875,1711.235009765625
2020-07-01,1749.0,1708.050048828125,1720.0,1737.5999755859375,13136179.0,1731.0999755859375,1723.460009765625
2020-07-02,1767.5999755859375,1735.050048828125,1743.0,1760.3499755859375,13286365.0,1760.3499755859375,1733.9050048828126
2020-07-03,1793.0,1768.0,1779.800048828125,1787.9000244140625,13583909.0,1787.9000244140625,1736.7550048828125
2020-07-06,1858.0,1792.0999755859375,1805.0,1851.800048828125,21697962.0,1851.800048828125,1747.3200073242188
2020-07-07,1864.3499755859375,1806.300048828125,1860.0,1823.449951171875,16239990.0,1823.449951171875,1757.575
2020-07-08,1834.949951171875,1790.0,1824.050048828125,1798.0,12093186.0,1798.0,1764.5900024414063
2020-07-09,1835.0,1786.25,1809.0,1824.25,16807336.0,1824.25,1775.225
2020-07-10,1884.5999755859375,1824.25,1828.5,1878.050048828125,20195218.0,1878.050048828125,1788.8650024414062
2020-07-13,1947.699951171875,1900.0,1903.3499755859375,1935.0,32124262.0,1935.0,1810.05
2020-07-14,1941.699951171875,1887.300048828125,1934.0,1917.0,31073305.0,1917.0,1831.3400024414063
2020-07-15,1978.800048828125,1798.0,1937.949951171875,1844.0,64457578.0,1844.0,1841.9800048828124
2020-07-16,1869.0,1812.449951171875,1847.0,1843.4000244140625,28133826.0,1843.4000244140625,1850.285009765625
2020-07-17,1920.0,1838.0,1845.0,1911.699951171875,22948894.0,1911.699951171875,1862.6650024414062
2020-07-20,1932.0,1899.6500244140625,1917.800048828125,1919.9000244140625,16887635.0,1919.9000244140625,1869.475
2020-07-21,1977.0,1936.5,1939.0,1971.550048828125,19463004.0,1971.550048828125,1884.285009765625
2020-07-22,2010.0,1960.699951171875,1983.0,2004.0,27584518.0,2004.0,1904.885009765625
2020-07-23,2079.699951171875,1991.3499755859375,2003.949951171875,2057.800048828125,26921017.0,2057.800048828125,1928.2400146484374
2020-07-24,2163.0,2057.800048828125,2058.0,2146.14990234375,55655668.0,2146.14990234375,1955.05
2020-07-27,2198.800048828125,2127.89990234375,2178.800048828125,2156.199951171875,37060665.0,2156.199951171875,1977.1699951171875
2020-07-28,2194.0,2150.64990234375,2156.199951171875,2177.699951171875,25435297.0,2177.699951171875,2003.239990234375
2020-07-29,2182.800048828125,2070.449951171875,2177.89990234375,2096.64990234375,33534147.0,2096.64990234375,2028.50498046875
2020-07-30,2139.699951171875,2072.0,2099.0,2108.85009765625,33623699.0,2108.85009765625,2055.0499877929688
2020-07-31,2129.0,2052.800048828125,2114.5,2067.10009765625,34593133.0,2067.10009765625,2070.5900024414063
2020-08-03,2057.0,2003.0999755859375,2051.300048828125,2009.0,21559142.0,2009.0,2079.5
2020-08-04,2167.0,2000.25,2020.5999755859375,2150.60009765625,42476932.0,2150.60009765625,2097.4050048828126
2020-08-05,2196.0,2118.300048828125,2169.0,2126.449951171875,34404810.0,2126.449951171875,2109.65
2020-08-06,2167.699951171875,2107.800048828125,2157.0,2134.10009765625,22762545.0,2134.10009765625,2117.2800048828126
2020-08-07,2157.800048828125,2120.199951171875,2129.800048828125,2146.449951171875,15222303.0,2146.449951171875,2117.310009765625
2020-08-10,2165.0,2108.10009765625,2159.10009765625,2119.85009765625,12441573.0,2119.85009765625,2113.6750244140626
2020-08-11,2160.0,2100.35009765625,2134.800048828125,2133.800048828125,21611256.0,2133.800048828125,2109.2850341796875
2020-08-12,2145.0,2106.800048828125,2121.0,2127.60009765625,13967116.0,2127.60009765625,2112.3800537109373
2020-08-13,2138.89990234375,2110.0,2128.0,2122.050048828125,11459190.0,2122.050048828125,2113.700048828125
2020-08-14,2157.0,2089.25,2122.550048828125,2113.800048828125,15333164.0,2113.800048828125,2118.3700439453123
2020-08-17,2105.0,2070.10009765625,2105.0,2091.35009765625,14296834.0,2091.35009765625,2126.6050537109377
2020-08-18,2134.300048828125,2082.35009765625,2085.0,2118.550048828125,14097746.0,2118.550048828125,2123.400048828125
2020-08-19,2154.0,2121.35009765625,2141.0,2131.550048828125,15731396.0,2131.550048828125,2123.91005859375
2020-08-20,2123.89990234375,2088.0,2120.0,2097.050048828125,10401212.0,2097.050048828125,2120.2050537109376
2020-08-21,2122.0,2077.0,2118.0,2081.85009765625,11667129.0,2081.85009765625,2113.745068359375
2020-08-24,2104.5,2070.5,2091.39990234375,2095.75,15098991.0,2095.75,2111.33505859375
2020-08-25,2111.300048828125,2078.0,2106.0,2082.10009765625,8947563.0,2082.10009765625,2106.1650634765624
2020-08-26,2147.949951171875,2047.0,2085.0,2137.300048828125,27630190.0,2137.300048828125,2107.13505859375
2020-08-27,2150.0,2103.25,2148.0,2110.60009765625,12961252.0,2110.60009765625,2105.9900634765627
2020-08-28,2132.89990234375,2106.25,2120.0,2116.14990234375,12537520.0,2116.14990234375,2106.225048828125
2020-08-31,2174.0,2060.35009765625,2174.0,2080.699951171875,28648125.0,2080.699951171875,2105.1600341796875
2020-09-01,2122.39990234375,2062.39990234375,2100.0,2087.25,17821397.0,2087.25,2102.030029296875
2020-09-02,2138.0,2085.0,2092.0,2128.199951171875,12437162.0,2128.199951171875,2101.69501953125
2020-09-03,2138.75,2103.0,2128.0,2112.10009765625,8577634.0,2112.10009765625,2103.2000244140627
2020-09-04,2096.949951171875,2072.199951171875,2083.550048828125,2077.25,13141644.0,2077.25,2102.7400146484374
2020-09-07,2105.75,2044.25,2084.0,2082.64990234375,10119064.0,2082.64990234375,2101.4300048828127
2020-09-08,2121.0,2080.5,2092.0,2107.10009765625,12643749.0,2107.10009765625,2103.9300048828127
2020-09-09,2167.800048828125,2081.449951171875,2085.0,2161.35009765625,25525961.0,2161.35009765625,2106.335009765625
2020-09-10,2344.949951171875,2175.35009765625,2183.10009765625,2314.0,64750460.0,2314.0,2126.675
2020-09-11,2337.85009765625,2287.10009765625,2312.0,2319.75,27445768.0,2319.75,2147.035009765625
2020-09-14,2360.0,2282.0,2325.0,2302.550048828125,20335273.0,2302.550048828125,2169.22001953125
2020-09-15,2325.75,2288.14990234375,2311.949951171875,2318.85009765625,12542824.0,2318.85009765625,2192.380029296875
2020-09-16,2369.35009765625,2310.550048828125,2320.0,2324.550048828125,15668979.0,2324.550048828125,2212.0150390625
2020-09-17,2333.699951171875,2291.85009765625,2320.0,2298.75,11919927.0,2298.75,2230.680029296875
2020-09-18,2319.449951171875,2276.550048828125,2314.25,2305.699951171875,15264068.0,2305.699951171875,2253.5250244140625
2020-09-21,2336.0,2247.35009765625,2300.0,2255.85009765625,15519031.0,2255.85009765625,2270.8450439453127
2020-09-22,2277.0,2201.550048828125,2277.0,2211.14990234375,16056620.0,2211.14990234375,2281.2500244140624
2020-09-23,2276.75,2205.300048828125,2260.0,2230.800048828125,19839282.0,2230.800048828125,2288.19501953125
2020-09-24,2226.0,2176.050048828125,2207.89990234375,2181.199951171875,13764841.0,2181.199951171875,2274.9150146484376
2020-09-25,2212.800048828125,2167.300048828125,2189.0,2201.699951171875,13095028.0,2201.699951171875,2263.110009765625
2020-09-28,2238.0,2207.050048828125,2227.0,2216.25,9076248.0,2216.25,2254.4800048828124
2020-09-29,2264.0,2216.25,2225.0,2245.050048828125,11926328.0,2245.050048828125,2247.1
2020-09-30,2267.0,2225.0,2260.0,2234.35009765625,11290667.0,2234.35009765625,2238.0800048828123
2020-10-01,2263.800048828125,2214.0,2263.800048828125,2225.25,9591456.0,2225.25,2230.7300048828124
2020-10-05,2249.14990234375,2206.0,2244.0,2212.199951171875,8732869.0,2212.199951171875,2221.3800048828125
2020-10-06,2233.89990234375,2201.64990234375,2225.25,2210.35009765625,8497216.0,2210.35009765625,2216.8300048828123
2020-10-07,2309.0,2220.0,2235.0,2257.5,24538346.0,2257.5,2221.4650146484373
2020-10-08,2268.0,2222.10009765625,2259.0,2239.25,9727405.0,2239.25,2222.310009765625
2020-10-09,2253.0,2217.10009765625,2235.0,2233.449951171875,8558745.0,2233.449951171875,2227.535009765625
2020-10-12,2255.75,2226.25,2235.0,2237.050048828125,6565515.0,2237.050048828125,2231.07001953125
2020-10-13,2285.75,2225.85009765625,2230.60009765625,2280.699951171875,10666190.0,2280.699951171875,2237.5150146484375
2020-10-14,2304.0,2268.5,2278.89990234375,2287.5,12341434.0,2287.5,2241.760009765625
2020-10-15,2290.0,2195.0,2290.0,2206.5,9246702.0,2206.5,2238.975
2020-10-16,2232.5,2172.64990234375,2215.0,2175.800048828125,9960828.0,2175.800048828125,2234.0300048828126
2020-10-19,2228.699951171875,2155.14990234375,2190.050048828125,2176.199951171875,14398973.0,2176.199951171875,2230.4300048828127
2020-10-20,2193.0,2152.25,2179.0,2155.89990234375,8529573.0,2155.89990234375,2224.9849853515625
2020-10-21,2192.0,2097.75,2168.0,2124.60009765625,15728986.0,2124.60009765625,2211.6949951171873
2020-10-22,2132.5,2091.0,2127.39990234375,2106.949951171875,14215215.0,2106.949951171875,2198.464990234375
2020-10-23,2135.0,2096.39990234375,2106.0,2113.050048828125,10809307.0,2113.050048828125,2186.425
2020-10-26,2101.949951171875,2018.5,2101.949951171875,2029.0999755859375,17225212.0,2029.0999755859375,2165.629992675781
2020-10-27,2059.85009765625,2005.0,2034.9000244140625,2034.5,16835005.0,2034.5,2141.0099975585936
2020-10-28,2057.699951171875,2007.4000244140625,2041.800048828125,2011.449951171875,13809929.0,2011.449951171875,2113.404992675781
2020-10-29,2042.0,1991.0,1997.0,2026.9000244140625,14147418.0,2026.9000244140625,2095.4449951171873
2020-10-30,2065.10009765625,2021.800048828125,2033.5,2054.5,15700946.0,2054.5,2083.314990234375
2020-11-02,2027.0,1859.1500244140625,2027.0,1877.449951171875,45857806.0,1877.449951171875,2053.439990234375
2020-11-03,1909.0,1835.0999755859375,1890.0,1850.4000244140625,40931170.0,1850.4000244140625,2022.8900024414063
2020-11-04,1929.0,1837.0,1837.0,1913.199951171875,37003111.0,1913.199951171875,2001.7499877929688
2020-11-05,1960.949951171875,1932.0,1954.949951171875,1955.0,17170274.0,1955.0,1986.5549926757812
2020-11-06,2040.0,1978.1500244140625,1990.0,2029.1500244140625,30770080.0,2029.1500244140625,1978.164990234375
2020-11-09,2069.0,2036.0,2062.10009765625,2050.699951171875,16539467.0,2050.699951171875,1980.3249877929688
2020-11-10,2090.0,2041.199951171875,2077.0,2084.550048828125,17045147.0,2084.550048828125,1985.3299926757813
2020-11-11,2095.0,1978.0999755859375,2089.0,1997.199951171875,26178477.0,1997.199951171875,1983.9049926757812
2020-11-12,2008.449951171875,1965.0,1981.0,1980.0,18475366.0,1980.0,1979.214990234375
