Date,High,Low,Open,Close,Volume,Adj Close
2015-11-30,251.89999389648438,224.0,250.85000610351562,224.4499969482422,228912040.0,219.55459594726562
2015-12-31,228.89999389648438,171.5,225.0,179.89999389648438,403912638.0,175.97625732421875
2016-01-31,181.9499969482422,148.25,181.9499969482422,158.75,640117323.0,155.28756713867188
2016-02-29,198.75,158.5500030517578,160.5,194.25,485872509.0,190.01329040527344
2016-03-31,202.5500030517578,180.1999969482422,193.6999969482422,189.0,390063790.0,184.87779235839844
2016-04-30,205.6999969482422,166.39999389648438,187.60000610351562,204.9499969482422,535804201.0,200.4799041748047
2016-05-31,221.89999389648438,195.39999389648438,205.9499969482422,218.8000030517578,671633313.0,214.02783203125
2016-06-30,235.14999389648438,216.5,220.8000030517578,229.39999389648438,333949518.0,227.34400939941406
2016-07-31,260.3999938964844,223.1999969482422,230.8000030517578,252.5,472055972.0,250.2369842529297
2016-08-31,271.6000061035156,243.5,251.9499969482422,251.25,302189008.0,248.99818420410156
2016-09-30,264.8999938964844,245.85000610351562,253.0,258.0,244910301.0,255.68768310546875
2016-10-31,288.79998779296875,235.0,257.0,258.3500061035156,486405242.0,256.0345458984375
2016-11-30,269.3500061035156,243.10000610351562,259.6499938964844,250.1999969482422,258918951.0,247.9575958251953
2016-12-31,268.20001220703125,241.10000610351562,252.5,260.3500061035156,266397653.0,258.0166320800781
2017-01-31,282.79998779296875,261.6000061035156,262.0,269.20001220703125,301070852.0,266.7873229980469
2017-02-28,295.0,264.25,270.0,293.3999938964844,320559666.0,290.7704162597656
2017-03-31,298.75,279.25,294.79998779296875,289.75,245342314.0,287.15313720703125
2017-04-30,315.29998779296875,281.04998779296875,289.75,288.29998779296875,379508946.0,285.71612548828125
2017-05-31,295.8999938964844,269.70001220703125,287.95001220703125,273.6499938964844,309261090.0,273.6499938964844
2017-06-30,313.8500061035156,272.04998779296875,274.1000061035156,312.5,252255178.0,312.5
2017-07-31,314.79998779296875,271.20001220703125,314.0,277.75,337859310.0,277.75
2017-08-31,280.3999938964844,249.5,277.6499938964844,253.85000610351562,251103632.0,253.85000610351562
2017-09-30,351.29998779296875,241.14999389648438,253.85000610351562,305.79998779296875,635028553.0,305.79998779296875
2017-10-31,346.70001220703125,306.6499938964844,309.3999938964844,320.3500061035156,523180524.0,320.3500061035156
2017-11-30,323.8500061035156,300.3999938964844,321.5,309.8999938964844,308352494.0,309.8999938964844
2017-12-31,332.75,292.6000061035156,310.6000061035156,313.25,467226485.0,313.25
2018-01-31,317.3999938964844,256.6499938964844,316.8999938964844,268.0,506361276.0,268.0
2018-02-28,270.0,232.35000610351562,266.29998779296875,249.89999389648438,491062494.0,249.89999389648438
2018-03-31,265.0,232.5,251.8000030517578,246.39999389648438,387131760.0,246.39999389648438
2018-04-30,274.79998779296875,237.85000610351562,246.39999389648438,269.54998779296875,493103116.0,269.54998779296875
2018-05-31,289.6499938964844,255.6999969482422,269.25,259.3500061035156,370271032.0,259.3500061035156
2018-06-30,302.3999938964844,250.4499969482422,258.95001220703125,293.5,401092649.0,293.5
2018-07-31,326.3999938964844,288.3500061035156,294.5,309.6000061035156,621551040.0,309.6000061035156
2018-08-31,312.5,253.39999389648438,312.5,265.5,478016576.0,265.5
2018-09-30,282.75,247.39999389648438,265.5,281.3999938964844,574314551.0,281.3999938964844
2018-10-31,300.0,273.3500061035156,283.0,284.6499938964844,468696147.0,284.6499938964844
2018-11-30,302.0,268.3500061035156,286.70001220703125,295.8999938964844,314605179.0,295.8999938964844
2018-12-31,307.5,276.54998779296875,297.5,293.6499938964844,354323797.0,293.6499938964844
2019-01-31,302.70001220703125,258.79998779296875,296.8999938964844,269.04998779296875,408697355.0,269.04998779296875
2019-02-28,339.6499938964844,270.1000061035156,270.54998779296875,320.75,472623392.0,320.75
2019-03-31,332.45001220703125,303.6000061035156,321.79998779296875,309.95001220703125,380333752.0,309.95001220703125
2019-04-30,364.0,292.45001220703125,309.95001220703125,352.5,663322664.0,352.5
2019-05-31,365.0,333.79998779296875,352.3500061035156,361.25,381970891.0,361.25
2019-06-30,373.79998779296875,323.8999938964844,362.79998779296875,332.20001220703125,448013302.0,332.20001220703125
2019-07-31,331.5,262.70001220703125,330.79998779296875,273.8500061035156,669714754.0,273.8500061035156
2019-08-31,316.0,266.95001220703125,273.8500061035156,270.79998779296875,677635882.0,270.79998779296875
2019-09-30,317.79998779296875,244.35000610351562,272.75,312.3999938964844,1000753927.0,312.3999938964844
2019-10-31,351.0,299.70001220703125,312.3999938964844,341.8500061035156,747065026.0,341.8500061035156
2019-11-30,344.6000061035156,308.0,343.8999938964844,333.75,711422700.0,333.75
2019-12-31,339.8500061035156,305.6499938964844,334.70001220703125,318.45001220703125,785450517.0,318.45001220703125
2020-01-31,331.8999938964844,295.3500061035156,317.95001220703125,303.0,894092490.0,303.0
2020-02-29,312.0,173.5500030517578,311.0,196.85000610351562,1860928554.0,196.85000610351562
2020-03-31,198.0,175.0,194.0,190.5,1133157099.0,190.5
2020-04-30,190.5,149.4499969482422,190.5,165.4499969482422,1622743587.0,165.4499969482422
2020-05-31,197.5,163.35000610351562,164.0,178.4499969482422,1835480172.0,178.4499969482422
2020-06-30,202.5,178.60000610351562,179.4499969482422,191.4499969482422,1537008340.0,191.4499969482422
2020-07-31,231.5500030517578,189.5500030517578,192.0,212.0,1455754989.0,212.0
2020-08-31,219.0,175.5,213.10000610351562,185.39999389648438,1099854038.0,185.39999389648438
2020-09-30,207.3000030517578,185.89999389648438,187.0,189.25,926462766.0,189.25
2020-10-31,197.25,190.0500030517578,192.1999969482422,196.0500030517578,52600119.0,196.0500030517578
2020-11-04,206.39999389648438,202.9499969482422,203.5,205.1999969482422,15277779.0,205.1999969482422
