Date,High,Low,Open,Close,Volume,Adj Close,10 D M.A.
2020-06-30,102.30000305175781,97.30000305175781,101.75,98.25,50764363,98.25,100.90000076293946
2020-07-01,101.44999694824219,98.19999694824219,99.0,100.75,50857376,100.75,101.43500061035157
2020-07-02,102.94999694824219,100.4000015258789,100.75,101.55000305175781,48083736,101.55000305175781,101.95500106811524
2020-07-03,106.3499984741211,102.0999984741211,102.8499984741211,103.44999694824219,87310642,103.44999694824219,102.05000076293945
2020-07-06,109.9000015258789,104.5,105.0,109.0,91970198,109.0,102.68500061035157
2020-07-07,112.5999984741211,108.05000305175781,109.80000305175781,109.05000305175781,85835716,109.05000305175781,103.15000076293946
2020-07-08,110.8499984741211,104.19999694824219,109.5,105.3499984741211,55887256,105.3499984741211,103.20500030517579
2020-07-09,108.94999694824219,104.6500015258789,106.30000305175781,106.94999694824219,54492650,106.94999694824219,103.51999969482422
2020-07-10,108.5999984741211,105.4000015258789,106.69999694824219,107.5999984741211,64694173,107.5999984741211,104.13999938964844
2020-07-13,112.0999984741211,106.8499984741211,108.8499984741211,108.0,81893001,108.0,104.99499969482422
2020-07-14,107.55000305175781,104.0999984741211,106.9000015258789,105.1500015258789,46924623,105.1500015258789,105.68499984741212
2020-07-15,106.80000305175781,102.5,106.80000305175781,103.19999694824219,49687046,103.19999694824219,105.92999954223633
2020-07-16,103.94999694824219,100.5999984741211,103.94999694824219,102.94999694824219,44333785,102.94999694824219,106.06999893188477
2020-07-17,106.94999694824219,103.30000305175781,103.6500015258789,106.4000015258789,42080157,106.4000015258789,106.36499938964843
2020-07-20,106.3499984741211,103.8499984741211,106.3499984741211,105.05000305175781,39786731,105.05000305175781,105.96999969482422
2020-07-21,109.69999694824219,105.5,106.0,108.44999694824219,66008143,108.44999694824219,105.90999908447266
2020-07-22,109.75,104.25,108.5,105.1500015258789,50735592,105.1500015258789,105.88999938964844
2020-07-23,106.44999694824219,104.69999694824219,105.44999694824219,106.05000305175781,30722413,106.05000305175781,105.8
2020-07-24,105.5,102.69999694824219,104.69999694824219,103.75,39363520,103.75,105.4150001525879
2020-07-27,104.5,101.30000305175781,104.0,101.69999694824219,29644533,101.69999694824219,104.78499984741211
2020-07-28,107.19999694824219,102.0,102.30000305175781,106.44999694824219,64271161,106.44999694824219,104.91499938964844
2020-07-29,108.75,104.8499984741211,108.0999984741211,105.75,44561639,105.75,105.16999969482421
2020-07-30,106.75,102.8499984741211,106.4000015258789,103.6500015258789,33378340,103.6500015258789,105.2400001525879
2020-07-31,105.4000015258789,102.30000305175781,104.0,104.6500015258789,33809018,104.6500015258789,105.06500015258788
2020-08-03,114.4000015258789,102.9000015258789,103.0,113.05000305175781,194765344,113.05000305175781,105.8650001525879
2020-08-04,115.0999984741211,110.80000305175781,112.94999694824219,111.44999694824219,95906477,111.44999694824219,106.1650001525879
2020-08-05,117.6500015258789,112.0,112.4000015258789,115.4000015258789,99371050,115.4000015258789,107.19000015258788
2020-08-06,117.69999694824219,115.5,116.19999694824219,116.80000305175781,60092530,116.80000305175781,108.26500015258789
2020-08-07,119.69999694824219,116.0,117.0,119.0999984741211,56489390,119.0999984741211,109.8
2020-08-10,124.69999694824219,119.69999694824219,119.94999694824219,123.8499984741211,71093810,123.8499984741211,112.01500015258789
2020-08-11,125.80000305175781,121.4000015258789,125.0,122.30000305175781,50224665,122.30000305175781,113.60000076293946
2020-08-12,126.4000015258789,120.5999984741211,121.0,125.3499984741211,50713617,125.3499984741211,115.56000061035157
2020-08-13,131.89999389648438,124.4000015258789,126.0999984741211,131.14999389648438,95489249,131.14999389648438,118.30999984741212
2020-08-14,132.64999389648438,123.69999694824219,131.14999389648438,124.5999984741211,75032834,124.5999984741211,120.30499954223633
2020-08-17,126.25,120.5999984741211,124.5,123.55000305175781,61154250,123.55000305175781,121.35499954223633
2020-08-18,127.5,123.5999984741211,124.0,125.5999984741211,62153763,125.5999984741211,122.76999969482422
2020-08-19,127.5999984741211,124.75,127.0,125.1500015258789,45128613,125.1500015258789,123.74499969482422
2020-08-20,125.6500015258789,121.0999984741211,123.44999694824219,121.69999694824219,43530882,121.69999694824219,124.23499908447266
2020-08-21,124.19999694824219,120.1500015258789,124.19999694824219,120.9000015258789,48650204,120.9000015258789,124.41499938964844
2020-08-24,123.0,120.80000305175781,122.0,121.19999694824219,31294253,121.19999694824219,124.14999923706054
2020-08-25,128.35000610351562,121.0999984741211,121.80000305175781,127.0999984741211,90263366,127.0999984741211,124.62999877929687
2020-08-26,139.0,128.35000610351562,130.5,137.89999389648438,197510376,137.89999389648438,125.8849983215332
2020-08-27,146.85000610351562,139.3000030517578,140.10000610351562,144.25,181380747,144.25,127.19499893188477
2020-08-28,146.1999969482422,140.5,144.14999389648438,142.8000030517578,95194825,142.8000030517578,129.01499938964844
2020-08-31,147.9499969482422,138.1999969482422,144.5,143.1999969482422,160564488,143.1999969482422,130.97999877929686
2020-09-01,145.14999389648438,140.39999389648438,143.39999389648438,143.8000030517578,58811543,143.8000030517578,132.79999923706055
2020-09-02,151.64999389648438,141.4499969482422,144.3000030517578,150.3000030517578,74947929,150.3000030517578,135.31499938964845
2020-09-03,155.1999969482422,149.5500030517578,151.60000610351562,151.85000610351562,110156350,151.85000610351562,138.3300003051758
2020-09-04,153.64999389648438,147.0,147.89999389648438,147.8000030517578,95560889,147.8000030517578,141.02000045776367
2020-09-07,152.0,148.0,150.0,149.39999389648438,82617101,149.39999389648438,143.8400001525879
2020-09-08,149.60000610351562,141.1999969482422,149.4499969482422,142.3000030517578,76286731,142.3000030517578,145.36000061035156
2020-09-09,141.75,135.6999969482422,141.0,140.10000610351562,105355010,140.10000610351562,145.5800018310547
2020-09-10,144.5,138.0,142.8000030517578,143.3000030517578,79606504,143.3000030517578,145.48500213623046
2020-09-11,146.8000030517578,141.64999389648438,143.10000610351562,144.3000030517578,65135339,144.3000030517578,145.63500213623047
2020-09-14,151.10000610351562,145.5,147.1999969482422,148.5500030517578,84505930,148.5500030517578,146.17000274658204
2020-09-15,149.39999389648438,146.5500030517578,149.39999389648438,148.39999389648438,42886817,148.39999389648438,146.6300018310547
2020-09-16,154.3000030517578,148.5500030517578,149.1999969482422,151.4499969482422,85056501,151.4499969482422,146.74500122070313
2020-09-17,151.0,146.1999969482422,150.8000030517578,147.64999389648438,48119360,147.64999389648438,146.325
2020-09-18,150.5,146.25,148.6999969482422,147.89999389648438,46270863,147.89999389648438,146.33499908447266
2020-09-21,147.75,135.5,147.75,137.4499969482422,64734493,137.4499969482422,145.13999938964844
2020-09-22,138.14999389648438,129.64999389648438,138.0,133.10000610351562,87298020,133.10000610351562,144.21999969482422
2020-09-23,136.6999969482422,127.9000015258789,135.5,131.39999389648438,74981613,131.39999389648438,143.3499984741211
2020-09-24,128.8000030517578,122.1500015258789,127.9000015258789,122.80000305175781,62420957,122.80000305175781,141.29999847412108
2020-09-25,128.35000610351562,123.0999984741211,123.69999694824219,127.25,65040759,127.25,139.59499816894532
2020-09-28,134.3000030517578,127.5,128.89999389648438,132.85000610351562,61830817,132.85000610351562,138.0249984741211
2020-09-29,136.0,130.6999969482422,134.9499969482422,131.6999969482422,63366932,131.6999969482422,136.35499877929686
2020-09-30,134.39999389648438,130.3000030517578,131.5500030517578,133.3000030517578,48859088,133.3000030517578,134.53999938964844
2020-10-01,136.5,132.5500030517578,135.89999389648438,133.5,40491744,133.5,133.125
2020-10-05,137.5,132.0500030517578,136.9499969482422,133.89999389648438,55268322,133.89999389648438,131.725
2020-10-06,145.8000030517578,136.0,138.0,144.75,161987221,144.75,132.4550003051758
2020-10-07,144.5,139.8000030517578,144.25,141.0,68273641,141.0,133.24499969482423
2020-10-08,143.5,139.60000610351562,142.85000610351562,140.9499969482422,40900948,140.9499969482422,134.2
2020-10-09,142.64999389648438,138.0,141.14999389648438,138.4499969482422,37097190,138.4499969482422,135.76499938964844
2020-10-12,139.64999389648438,133.0,139.64999389648438,135.89999389648438,39279109,135.89999389648438,136.62999877929687
2020-10-13,137.10000610351562,132.85000610351562,135.39999389648438,134.10000610351562,38973506,134.10000610351562,136.75499877929687
2020-10-14,134.64999389648438,128.8000030517578,133.75,130.6999969482422,45791440,130.6999969482422,136.65499877929688
2020-10-15,134.35000610351562,126.5,131.5,126.94999694824219,64002864,126.94999694824219,136.0199981689453
2020-10-16,130.0500030517578,126.0,129.39999389648438,127.75,62553775,127.75,135.44499816894532
2020-10-19,130.39999389648438,127.80000305175781,129.8000030517578,128.25,33157664,128.25,134.87999877929687
2020-10-20,130.3000030517578,126.3499984741211,128.10000610351562,129.64999389648438,27465829,129.64999389648438,133.3699981689453
2020-10-21,133.10000610351562,128.3000030517578,131.0500030517578,130.25,39252663,130.25,132.2949981689453
2020-10-22,134.60000610351562,128.4499969482422,129.6999969482422,133.5,48808592,133.5,131.54999847412108
2020-10-23,138.89999389648438,134.10000610351562,134.89999389648438,137.0,68711352,137.0,131.40499877929688
2020-10-26,140.8000030517578,131.25,138.39999389648438,133.6999969482422,88531579,133.6999969482422,131.18499908447265
2020-10-27,136.75,130.85000610351562,134.14999389648438,135.64999389648438,56856159,135.64999389648438,131.33999786376953
2020-10-28,143.25,133.5,139.0,134.8000030517578,152359338,134.8000030517578,131.7499984741211
2020-10-29,133.0,130.0,132.0,131.89999389648438,66632704,131.89999389648438,132.2449981689453
2020-10-30,134.5,130.3000030517578,133.1999969482422,132.64999389648438,51128530,132.64999389648438,132.73499755859376
2020-11-02,134.0,131.10000610351562,133.64999389648438,132.85000610351562,40388690,132.85000610351562,133.19499816894532
2020-11-03,137.39999389648438,133.5500030517578,135.0,134.10000610351562,52071476,134.10000610351562,133.63999938964844
2020-11-04,137.0,134.0,135.60000610351562,135.89999389648438,44675934,135.89999389648438,134.2049987792969
2020-11-05,138.0,136.0,137.0,137.64999389648438,38928602,137.64999389648438,134.6199981689453
2020-11-06,142.3000030517578,137.64999389648438,137.64999389648438,139.0,67966815,139.0,134.81999816894532
2020-11-09,141.5,138.6999969482422,140.60000610351562,141.0,40277460,141.0,135.54999847412108
2020-11-10,146.6999969482422,142.75,144.0500030517578,146.0,68794369,146.0,136.58499908447266
2020-11-11,151.5,145.64999389648438,146.5,150.9499969482422,78583629,150.9499969482422,138.1999984741211
2020-11-12,153.85000610351562,150.0,150.9499969482422,151.1999969482422,56093215,151.1999969482422,140.12999877929687
