Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,231.5,195.5050048828125,227.0050048828125,205.66000366210938,378997340.0,85.33283233642578
2010-01-31,214.8000030517578,186.30999755859375,214.8000030517578,197.42999267578125,362690990.0,81.91802978515625
2010-02-28,212.19500732421875,197.4199981689453,199.05499267578125,207.82000732421875,296748230.0,90.89540100097656
2010-03-31,231.88999938964844,201.1999969482422,208.0,230.07000732421875,346133120.0,100.62700653076172
2010-04-30,234.89999389648438,213.8000030517578,229.0,226.8800048828125,375413950.0,99.23179626464844
2010-05-31,263.010009765625,220.2100067138672,225.11000061035156,230.1999969482422,299966740.0,100.68386840820312
2010-06-30,252.1999969482422,225.35499572753906,229.11000061035156,250.2899932861328,286561750.0,119.97757720947266
2010-07-31,288.4800109863281,251.1999969482422,251.9949951171875,276.6400146484375,381534880.0,132.6085968017578
2010-08-31,327.4700012207031,273.7250061035156,277.5,324.0450134277344,386816160.0,155.33238220214844
2010-09-30,332.4849853515625,307.6000061035156,323.94000244140625,315.05999755859375,242748290.0,151.02536010742188
2010-10-31,351.5,277.5,319.5,299.2200012207031,566261760.0,143.43238830566406
2010-11-30,317.3599853515625,265.54998779296875,299.8999938964844,281.19000244140625,565857660.0,134.7896270751953
2010-12-31,285.20001220703125,246.30999755859375,283.2699890136719,264.239990234375,579720810.0,126.66456604003906
2011-01-31,281.4750061035156,247.6300048828125,265.260009765625,263.0450134277344,496229870.0,126.0917739868164
2011-02-28,288.8500061035156,252.0449981689453,265.70001220703125,276.5299987792969,375049320.0,132.5558319091797
2011-03-31,296.0050048828125,270.510009765625,276.5299987792969,280.4599914550781,285712410.0,134.43971252441406
2011-04-30,281.8999938964844,216.5,281.0,229.7949981689453,601057420.0,110.15321350097656
2011-05-31,243.3000030517578,212.0050048828125,230.8800048828125,240.46499633789062,395944050.0,132.36746215820312
2011-06-30,252.97000122070312,233.47000122070312,241.85000610351562,234.47999572753906,281850950.0,129.0729217529297
2011-07-31,238.3000030517578,186.66000366210938,236.50999450683594,197.3800048828125,449723690.0,108.65068817138672
2011-08-31,204.7949981689453,180.85000610351562,199.10000610351562,191.10499572753906,638677070.0,105.19652557373047
2011-09-30,198.89999389648438,171.0,188.21499633789062,190.6300048828125,611647990.0,104.93505859375
2011-10-31,201.75,162.72500610351562,189.25,176.2449951171875,717022820.0,97.0166244506836
2011-11-30,195.98500061035156,157.11000061035156,181.60000610351562,161.90499877929688,674271260.0,89.12296295166016
2011-12-31,208.59500122070312,161.13999938964844,162.89999389648438,206.16000366210938,507366830.0,113.48375701904297
2012-01-31,247.5,198.22999572753906,205.10000610351562,224.7550048828125,721476290.0,123.71965026855469
2012-02-29,237.44000244140625,204.71499633789062,223.38499450683594,209.63499450683594,588096710.0,115.39663696289062
2012-03-31,234.97000122070312,209.0050048828125,210.0,213.80999755859375,436579170.0,117.69483947753906
2012-04-30,216.88999938964844,180.22999572753906,213.80999755859375,205.60499572753906,778308620.0,113.17826080322266
2012-05-31,224.39999389648438,197.40499877929688,205.9949951171875,215.89999389648438,675324690.0,144.76171875
2012-06-30,225.2550048828125,193.14999389648438,216.97999572753906,200.50999450683594,513166880.0,134.44265747070312
2012-07-31,208.89500427246094,181.51499938964844,201.0,183.73500061035156,621691260.0,123.19496154785156
2012-08-31,227.8000030517578,182.6999969482422,185.0,224.05999755859375,518389820.0,150.2330322265625
2012-09-30,236.2550048828125,201.02999877929688,224.24000549316406,211.02499389648438,474785820.0,141.49301147460938
2012-10-31,226.93499755859375,204.10000610351562,211.1999969482422,217.02999877929688,413217690.0,145.51939392089844
2012-11-30,240.81500244140625,217.35000610351562,218.0,238.5500030517578,386839220.0,159.94862365722656
2012-12-31,255.1699981689453,239.7550048828125,240.49000549316406,243.8000030517578,408572780.0,163.46876525878906
2013-01-31,245.2100067138672,205.10000610351562,243.10000610351562,208.08999633789062,430445010.0,139.52508544921875
2013-02-28,227.3800048828125,202.7100067138672,208.6999969482422,207.27499389648438,410246090.0,138.97862243652344
2013-03-31,236.0,197.61000061035156,208.5,226.42999267578125,341275490.0,151.82211303710938
2013-04-30,247.1999969482422,204.2050018310547,226.42999267578125,204.6750030517578,501619750.0,137.23532104492188
2013-05-31,208.39999389648438,189.2100067138672,204.80999755859375,195.3800048828125,435869660.0,162.12098693847656
2013-06-30,202.89999389648438,169.0,196.3000030517578,170.83999633789062,484328200.0,141.75836181640625
2013-07-31,172.89999389648438,145.27000427246094,171.7949981689453,151.89500427246094,548347800.0,126.03832244873047
2013-08-31,184.4499969482422,145.57000732421875,152.0,161.49000549316406,482393850.0,133.99998474121094
2013-09-30,180.33999633789062,157.38499450683594,162.23500061035156,179.6750030517578,414160840.0,149.08941650390625
2013-10-31,190.7899932861328,165.26499938964844,179.3000030517578,181.94500732421875,456503920.0,150.9729766845703
2013-11-30,192.39999389648438,171.25,182.6999969482422,176.64999389648438,339419830.0,146.57933044433594
