Date,High,Low,Open,Close,Volume,Adj Close
2020-05-04,27.649999618530273,26.600000381469727,27.5,27.049999237060547,22741985.0,27.049999237060547
2020-05-05,27.649999618530273,26.5,27.399999618530273,26.600000381469727,16869306.0,26.600000381469727
2020-05-06,26.75,25.0,26.399999618530273,26.299999237060547,22880846.0,26.299999237060547
2020-05-07,31.549999237060547,25.549999237060547,25.75,28.100000381469727,99669448.0,28.100000381469727
2020-05-08,28.799999237060547,26.649999618530273,28.100000381469727,27.049999237060547,28709680.0,27.049999237060547
2020-05-11,28.049999237060547,26.700000762939453,27.25,27.799999237060547,29803681.0,27.799999237060547
2020-05-12,28.399999618530273,26.850000381469727,27.700000762939453,27.950000762939453,21395640.0,27.950000762939453
2020-05-13,29.450000762939453,28.100000381469727,29.0,28.649999618530273,25818551.0,28.649999618530273
2020-05-14,28.799999237060547,27.899999618530273,28.399999618530273,28.200000762939453,13376096.0,28.200000762939453
2020-05-15,29.0,27.299999237060547,28.200000762939453,28.700000762939453,23445802.0,28.700000762939453
2020-05-18,28.649999618530273,26.799999237060547,28.649999618530273,27.549999237060547,20466541.0,27.549999237060547
2020-05-19,28.0,27.100000381469727,27.700000762939453,27.399999618530273,16161584.0,27.399999618530273
2020-05-20,27.600000381469727,27.100000381469727,27.149999618530273,27.149999618530273,9932936.0,27.149999618530273
2020-05-21,27.600000381469727,26.799999237060547,27.200000762939453,26.899999618530273,12104336.0,26.899999618530273
2020-05-22,27.0,26.0,26.950000762939453,26.549999237060547,14604330.0,26.549999237060547
2020-05-26,28.149999618530273,26.350000381469727,26.950000762939453,27.399999618530273,19431745.0,27.399999618530273
2020-05-27,27.899999618530273,27.350000381469727,27.450000762939453,27.600000381469727,12273157.0,27.600000381469727
2020-05-28,28.799999237060547,26.850000381469727,27.850000381469727,27.0,27672133.0,27.0
2020-05-29,27.399999618530273,26.5,26.5,26.850000381469727,15147150.0,26.850000381469727
2020-06-01,27.600000381469727,27.0,27.549999237060547,27.149999618530273,11174742.0,27.149999618530273
2020-06-02,27.399999618530273,27.049999237060547,27.25,27.149999618530273,9992679.0,27.149999618530273
2020-06-03,29.399999618530273,27.25,27.600000381469727,27.950000762939453,31711143.0,27.950000762939453
2020-06-04,28.700000762939453,27.799999237060547,28.0,27.950000762939453,12147977.0,27.950000762939453
2020-06-05,29.200000762939453,28.0,28.0,28.850000381469727,18867551.0,28.850000381469727
2020-06-08,32.0,29.0,29.600000381469727,30.600000381469727,49257020.0,30.600000381469727
2020-06-09,31.600000381469727,29.700000762939453,31.0,29.850000381469727,23134107.0,29.850000381469727
2020-06-10,30.75,30.0,30.350000381469727,30.399999618530273,15646728.0,30.399999618530273
2020-06-11,31.700000762939453,29.600000381469727,30.600000381469727,29.799999237060547,20832320.0,29.799999237060547
2020-06-12,29.700000762939453,28.0,28.0,29.5,12411225.0,29.5
2020-06-15,30.799999237060547,28.799999237060547,30.0,29.0,13439069.0,29.0
2020-06-16,29.950000762939453,27.549999237060547,29.5,28.399999618530273,22459034.0,28.399999618530273
2020-06-17,28.299999237060547,27.049999237060547,27.350000381469727,27.649999618530273,12790776.0,27.649999618530273
2020-06-18,28.200000762939453,27.399999618530273,27.700000762939453,28.0,11550447.0,28.0
2020-06-19,28.299999237060547,27.899999618530273,28.200000762939453,28.0,9274835.0,28.0
2020-06-22,28.5,27.350000381469727,28.100000381469727,27.75,19374366.0,27.75
2020-06-23,27.799999237060547,27.399999618530273,27.799999237060547,27.549999237060547,16731250.0,27.549999237060547
2020-06-24,27.799999237060547,27.049999237060547,27.799999237060547,27.049999237060547,14013891.0,27.049999237060547
2020-06-25,27.25,26.549999237060547,27.049999237060547,27.0,9661441.0,27.0
2020-06-26,27.25,26.600000381469727,27.200000762939453,26.75,12130118.0,26.75
2020-06-29,26.899999618530273,26.0,26.799999237060547,26.100000381469727,10631833.0,26.100000381469727
2020-06-30,26.600000381469727,25.5,26.5,25.600000381469727,16159682.0,25.600000381469727
2020-07-01,28.350000381469727,25.0,25.75,26.899999618530273,27482989.0,26.899999618530273
2020-07-02,27.299999237060547,26.049999237060547,27.299999237060547,26.25,15594665.0,26.25
2020-07-03,26.549999237060547,25.799999237060547,26.5,26.149999618530273,14789015.0,26.149999618530273
2020-07-06,26.450000762939453,25.950000762939453,26.399999618530273,26.049999237060547,12731540.0,26.049999237060547
2020-07-07,26.100000381469727,25.5,26.049999237060547,25.75,19463491.0,25.75
2020-07-08,27.100000381469727,24.0,25.200000762939453,26.049999237060547,33209234.0,26.049999237060547
2020-07-09,27.5,26.200000762939453,27.5,26.649999618530273,42165092.0,26.649999618530273
