Date,High,Low,Open,Close,Volume,Adj Close
2020-05-04,59499.8984375,57700.0,59499.8984375,57987.30078125,9677.0,57892.92578125
2020-05-05,59350.0,57500.0,58647.0,57750.0,9615.0,57656.01171875
2020-05-06,58790.0,57200.1015625,58350.0,58362.69921875,8360.0,58267.7109375
2020-05-07,59000.0,58000.0,58000.0,58831.1015625,7492.0,58735.3515625
2020-05-08,59783.1015625,58450.0,58902.0,58874.8984375,9752.0,58779.078125
2020-05-11,59450.0,58286.0,59025.0,58791.19921875,12163.0,58695.515625
2020-05-12,58629.8984375,57318.8984375,58500.0,57632.1015625,8170.0,57538.3046875
2020-05-13,60200.0,58221.5,58850.0,59645.1015625,16232.0,59548.02734375
2020-05-14,59125.0,57925.3984375,58676.0,58132.6015625,6586.0,58037.9921875
2020-05-15,58751.0,57775.0,58751.0,58135.6015625,8049.0,58040.98828125
2020-05-18,58499.8984375,56150.0,58235.0,56356.1015625,9020.0,56264.3828125
2020-05-19,57400.0,56600.0,56850.0,56828.19921875,6472.0,56735.7109375
2020-05-20,57400.0,56745.1015625,57200.0,57298.8984375,7045.0,57205.64453125
2020-05-21,58260.0,57300.0,57399.0,57451.5,4818.0,57358.0
2020-05-22,57890.0,57000.0,57309.3984375,57434.1015625,4096.0,57340.62890625
2020-05-26,58199.8984375,57195.1015625,57834.80078125,57726.1015625,6257.0,57632.15234375
2020-05-27,58200.0,57500.0,57825.0,58078.80078125,5430.0,57984.27734375
2020-05-28,58950.0,57951.8984375,57952.0,58466.19921875,6482.0,58371.04296875
2020-05-29,59350.5,58350.5,58350.5,59113.1015625,7484.0,59016.8984375
2020-06-01,62269.8984375,59365.6015625,59500.0,61446.1015625,11453.0,61346.09765625
2020-06-02,63738.3984375,61657.69921875,61999.0,62692.3984375,11885.0,62590.36328125
2020-06-03,64172.30078125,61129.19921875,63499.8984375,61744.19921875,14523.0,61643.7109375
2020-06-04,62487.8984375,60710.0,61844.19921875,61648.80078125,11209.0,61548.46484375
2020-06-05,63844.0,61521.1015625,61705.0,63526.19921875,13614.0,63422.8125
2020-06-08,65150.0,63561.1015625,63700.0,64244.3984375,15854.0,64139.83984375
2020-06-09,64970.0,63550.0,64970.0,63994.1015625,12490.0,63889.94921875
2020-06-10,64394.1015625,63250.8984375,63990.0,63796.3984375,7412.0,63692.5703125
2020-06-11,64099.8984375,62700.1015625,63699.8984375,62884.8984375,7919.0,62782.5546875
2020-06-12,64100.0,59500.0,61000.0,63729.1015625,11399.0,63625.3828125
2020-06-15,65499.0,62500.0,64950.0,62993.6015625,16231.0,62891.078125
2020-06-16,64495.0,62077.5,63725.0,62660.30078125,9122.0,62558.3203125
2020-06-17,63500.0,62369.1015625,62748.0,62968.19921875,7254.0,62865.71875
2020-06-18,63350.0,62701.1015625,62888.0,62999.69921875,4653.0,62897.1640625
2020-06-19,63592.8984375,62700.0,63101.0,62949.30078125,7143.0,62846.8515625
2020-06-22,65200.0,63200.0,63200.0,64762.80078125,11458.0,64657.3984375
2020-06-23,65650.5,64155.69921875,65010.0,64532.6015625,8282.0,64427.57421875
2020-06-24,65870.0,63586.3984375,65032.6015625,64128.1015625,9738.0,64023.734375
2020-06-25,65500.0,63870.0,64160.0,64809.6015625,7199.0,64704.125
2020-06-26,67000.0,65009.6015625,65009.6015625,66457.703125,15913.0,66349.5390625
2020-06-29,66800.796875,64830.1015625,66400.0,65196.8984375,19328.0,65090.79296875
2020-06-30,67725.0,65750.0,66480.0,67274.5,24297.0,67165.0078125
2020-07-01,66800.0,65600.0,66800.0,65836.796875,13670.0,65729.640625
2020-07-02,66800.0,65800.0,66400.0,66092.8984375,9523.0,65985.328125
