Date,High,Low,Open,Close,Volume,Adj Close
2020-05-04,115.25,110.05000305175781,113.5,111.80000305175781,254463.0,111.80000305175781
2020-05-05,119.80000305175781,113.5,118.80000305175781,114.05000305175781,550708.0,114.05000305175781
2020-05-06,118.9000015258789,108.4000015258789,114.0,116.0999984741211,438026.0,116.0999984741211
2020-05-07,118.9000015258789,115.25,118.4000015258789,116.05000305175781,263221.0,116.05000305175781
2020-05-08,120.55000305175781,113.55000305175781,117.9000015258789,114.55000305175781,434196.0,114.55000305175781
2020-05-11,117.44999694824219,112.3499984741211,115.55000305175781,113.25,200725.0,113.25
2020-05-12,114.69999694824219,110.5,113.25,111.30000305175781,236578.0,111.30000305175781
2020-05-13,118.0,112.94999694824219,118.0,113.8499984741211,201685.0,113.8499984741211
2020-05-14,113.44999694824219,109.3499984741211,111.5,110.69999694824219,143916.0,110.69999694824219
2020-05-15,111.94999694824219,107.4000015258789,110.69999694824219,108.3499984741211,189559.0,108.3499984741211
2020-05-18,109.25,102.69999694824219,109.25,104.55000305175781,147457.0,104.55000305175781
2020-05-19,111.0,105.4000015258789,106.0999984741211,106.3499984741211,190879.0,106.3499984741211
2020-05-20,109.1500015258789,105.9000015258789,106.9000015258789,107.75,77128.0,107.75
2020-05-21,117.0,109.5999984741211,110.4000015258789,115.75,496938.0,115.75
2020-05-22,107.0,103.0,107.0,103.5999984741211,823887.0,103.5999984741211
2020-05-26,105.30000305175781,100.0,104.0999984741211,100.9000015258789,224714.0,100.9000015258789
2020-05-27,101.4000015258789,98.0,100.9000015258789,99.6500015258789,203239.0,99.6500015258789
2020-05-28,103.4000015258789,99.80000305175781,100.0,102.1500015258789,175998.0,102.1500015258789
2020-05-29,106.0,101.75,102.0,102.5999984741211,189829.0,102.5999984741211
2020-06-01,105.4000015258789,103.05000305175781,103.5999984741211,103.4000015258789,187941.0,103.4000015258789
2020-06-02,107.0,103.9000015258789,104.0999984741211,105.6500015258789,298187.0,105.6500015258789
2020-06-03,107.9000015258789,105.19999694824219,106.19999694824219,106.05000305175781,272824.0,106.05000305175781
2020-06-04,107.3499984741211,103.19999694824219,105.5999984741211,103.9000015258789,148452.0,103.9000015258789
2020-06-05,106.5,103.9000015258789,105.4000015258789,105.3499984741211,224933.0,105.3499984741211
2020-06-08,113.0,106.44999694824219,107.0,109.44999694824219,670782.0,109.44999694824219
2020-06-09,112.75,105.0,109.44999694824219,105.9000015258789,312400.0,105.9000015258789
2020-06-10,109.44999694824219,105.0,107.5,106.75,133324.0,106.75
2020-06-11,108.19999694824219,104.0,106.9000015258789,104.69999694824219,112790.0,104.69999694824219
2020-06-12,104.6500015258789,100.19999694824219,101.5,103.8499984741211,126126.0,103.8499984741211
