Date,High,Low,Open,Close,Volume,Adj Close,10 M M.A.
2012-04-30,313.1910095214844,227.8560028076172,313.1910095214844,230.52699279785156,286660347.0,223.79611206054688,217.06780090332032
2012-05-31,249.2270050048828,214.94500732421875,232.50599670410156,239.8769989013672,292362867.0,232.8731231689453,226.36700134277345
2012-06-30,245.76400756835938,200.89500427246094,237.20599365234375,223.8489990234375,212725511.0,217.3131103515625,233.3125015258789
2012-07-31,247.2480010986328,213.8560028076172,222.16700744628906,231.81399536132812,216136254.0,229.1465301513672,236.85950164794923
2012-08-31,286.2300109863281,222.66200256347656,233.6929931640625,264.71099853515625,208710028.0,261.66497802734375,246.23400115966797
2012-09-30,280.6889953613281,217.12100219726562,265.156005859375,252.0469970703125,157591992.0,249.14671325683594,253.75830078125
2012-10-31,282.4700012207031,253.2830047607422,254.2729949951172,270.5480041503906,253231331.0,267.4348449707031,256.6968017578125
2012-11-30,310.6679992675781,266.4419860839844,270.1029968261719,309.3320007324219,197050324.0,305.7725524902344,260.82250061035154
2012-12-31,333.8190002441406,278.8089904785156,312.6470031738281,294.8380126953125,225884695.0,291.4453430175781,263.0734008789062
2013-01-31,308.6889953613281,265.40301513671875,294.6400146484375,284.49798583984375,174962984.0,281.22430419921875,260.2040985107422
2013-02-28,308.1449890136719,262.2869873046875,287.9119873046875,266.29400634765625,194468145.0,263.22979736328125,263.78079986572266
2013-03-31,297.8059997558594,249.1280059814453,264.11700439453125,296.8160095214844,171287454.0,293.40057373046875,269.4747009277344
2013-04-30,316.1090087890625,279.8479919433594,296.8160095214844,309.9750061035156,167882741.0,306.4081726074219,278.08730163574216
2013-05-31,314.427001953125,260.3080139160156,306.4630126953125,278.31500244140625,176856974.0,275.1124572753906,282.73740234375
2013-06-30,300.0320129394531,274.05999755859375,275.04998779296875,287.4169921875,154362061.0,284.1097106933594,285.00800170898435
2013-07-31,320.9570007324219,268.9159851074219,288.4070129394531,296.0740051269531,206111333.0,294.6812438964844,289.41070251464845
2013-08-31,351.0840148925781,288.95098876953125,292.8590087890625,328.97100830078125,150799807.0,327.42352294921875,295.2530029296875
2013-09-30,389.1260070800781,326.7950134277344,329.36700439453125,377.1050109863281,163880010.0,375.3310852050781,302.0303039550781
2013-10-31,400.75201416015625,354.29998779296875,379.92498779296875,394.468994140625,139239009.0,392.6134033203125,311.9934020996094
2013-11-30,399.5639953613281,355.19000244140625,393.7760009765625,372.406005859375,134575071.0,370.6541748046875,320.7842041015625
2013-12-31,384.87200927734375,341.8330078125,373.5429992675781,345.84100341796875,115951739.0,344.2141418457031,328.73890380859376
2014-01-31,413.7619934082031,328.57598876953125,343.3179931640625,412.5249938964844,144021281.0,410.5844421386719,340.30980224609374
2014-02-28,416.2349853515625,374.7309875488281,410.59600830078125,394.41900634765625,106228414.0,392.5636291503906,348.7542022705078
2014-03-31,433.15399169921875,395.260009765625,400.8500061035156,410.3489990234375,83930496.0,408.418701171875,361.9576019287109
2014-04-30,460.06500244140625,402.7300109863281,410.3489990234375,410.6449890136719,122503780.0,408.7132873535156,374.2804016113281
2014-05-31,450.5669860839844,406.1929931640625,410.59600830078125,426.7229919433594,113747511.0,424.7156677246094,387.3453002929688
2014-06-30,483.0190124511719,428.2070007324219,428.2070007324219,442.0090026855469,125898105.0,439.9297790527344,398.6490997314453
2014-07-31,526.0079956054688,425.8330078125,440.0799865722656,519.47802734375,125183505.0,519.2677001953125,412.8864013671875
2014-08-31,536.8419799804688,486.18499755859375,520.4180297851562,496.8210144042969,140606024.0,496.619873046875,423.12160339355466
2014-09-30,532.7849731445312,463.03399658203125,495.8810119628906,530.1630249023438,86184791.0,529.9484252929688,438.8973052978516
2014-10-31,544.8560180664062,506.0719909667969,524.968994140625,527.8380126953125,79925755.0,527.6243286132812,457.0970062255859
2014-11-30,534.1209716796875,463.677001953125,534.1209716796875,490.2909851074219,89190496.0,490.0924987792969,464.8736053466797
2014-12-31,601.2509765625,484.0090026855469,489.25201416015625,578.9400024414062,119431553.0,578.7056274414062,483.32570495605466
2015-01-31,605.9010009765625,535.5560302734375,581.56201171875,569.0460205078125,95075490.0,568.815673828125,499.1954071044922
2015-02-28,594.6220092773438,512.6510009765625,591.0599975585938,544.3610229492188,95777055.0,544.140625,512.5670104980469
2015-03-31,573.5,506.75,543.2730102539062,508.25,81568538.0,508.04425048828125,520.7197113037109
2015-04-30,530.9500122070312,463.54998779296875,508.25,481.6499938964844,120861738.0,481.45501708984375,524.6838104248047
2015-05-31,482.8999938964844,417.25,482.8999938964844,434.1499938964844,164831363.0,433.9742431640625,516.1510070800781
2015-06-30,447.3999938964844,366.1000061035156,436.75,383.8500061035156,187176328.0,383.6946105957031,504.85390625
2015-07-31,396.0,301.6000061035156,386.3500061035156,340.1499938964844,200367782.0,340.0122985839844,485.85260314941405
2015-08-31,358.8999938964844,279.1000061035156,334.95001220703125,298.6000061035156,176541896.0,298.4791259765625,462.9288024902344
2015-09-30,396.79998779296875,291.5,301.45001220703125,384.95001220703125,223720096.0,384.7941589355469,452.3947052001953
2015-10-31,431.8999938964844,373.04998779296875,386.1000061035156,423.5,175007744.0,423.32855224609375,436.8507049560547
2015-11-30,427.0,360.5,427.0,391.29998779296875,153232921.0,391.1415710449219,419.0761016845703
2015-12-31,403.0,323.0,392.5,364.6000061035156,198229200.0,364.452392578125,401.1
2016-01-31,344.70001220703125,265.79998779296875,338.75,299.70001220703125,251270913.0,299.57867431640625,380.2450012207031
2016-02-29,393.6000061035156,301.1000061035156,301.1000061035156,386.6000061035156,180650695.0,386.4435119628906,370.74000244140626
2016-03-31,425.25,369.0,386.3999938964844,408.3500061035156,124230334.0,408.1846923828125,368.1600036621094
2016-04-30,464.8999938964844,376.1000061035156,407.95001220703125,459.6499938964844,310845164.0,459.4638977050781,375.74000244140626
2016-05-31,489.8999938964844,421.25,455.75,459.25,242209799.0,459.0640869140625,387.65000305175784
2016-06-30,513.3499755859375,454.1000061035156,463.6000061035156,503.20001220703125,130370299.0,502.9963073730469,408.11000366210936
2016-07-31,548.7999877929688,475.5,506.79998779296875,537.7000122070312,158425947.0,537.7000122070312,423.3850036621094
2016-08-31,598.4000244140625,516.6500244140625,540.5,534.8499755859375,164094093.0,534.8499755859375,434.52000122070314
2016-09-30,571.0999755859375,510.75,539.4000244140625,537.0,107519886.0,537.0,449.0900024414062
2016-10-31,549.3499755859375,443.1499938964844,534.4000244140625,459.29998779296875,169878493.0,459.29998779296875,458.56000061035155
2016-11-30,486.25,428.29998779296875,457.0,472.0,181549238.0,472.0,475.7899993896484
2016-12-31,552.0,469.04998779296875,472.0,523.5499877929688,110527645.0,523.5499877929688,489.48499755859376
2017-01-31,544.5,434.3500061035156,527.5,456.75,163811534.0,456.75,494.3249969482422
2017-02-28,484.20001220703125,448.0,455.8999938964844,465.8500061035156,134165992.0,465.8500061035156,494.9449981689453
2017-03-31,480.54998779296875,437.6000061035156,468.25,458.8999938964844,105624063.0,458.8999938964844,494.9099975585938
2017-04-30,488.25,417.25,458.8999938964844,476.1499938964844,152316124.0,476.1499938964844,492.2049957275391
2017-05-31,485.95001220703125,428.04998779296875,476.95001220703125,432.54998779296875,113984752.0,432.54998779296875,481.6899932861328
2017-06-30,468.3500061035156,426.0,431.5,444.6000061035156,105794675.0,444.6000061035156,472.6649963378906
2017-07-31,452.3500061035156,358.5,446.54998779296875,376.54998779296875,153203697.0,376.54998779296875,456.6199951171875
2017-08-31,427.70001220703125,374.04998779296875,379.3500061035156,401.5,172230315.0,401.5,450.8399963378906
2017-09-30,440.95001220703125,401.5,401.5,428.3999938964844,115680473.0,428.3999938964844,446.47999572753906
2017-10-31,468.0,402.25,430.95001220703125,404.1499938964844,247198902.0,404.1499938964844,434.5399963378906
2017-11-30,433.45001220703125,389.29998779296875,407.8999938964844,431.8500061035156,135153789.0,431.8500061035156,432.0499969482422
2017-12-31,443.5,395.0,430.95001220703125,399.5,334048146.0,399.5,425.4149963378906
2018-01-31,403.79998779296875,356.5,399.8999938964844,369.8999938964844,181509302.0,369.8999938964844,416.51499633789064
2018-02-28,376.29998779296875,324.29998779296875,369.75,326.8500061035156,161929567.0,326.8500061035156,401.5849975585937
2018-03-31,372.3500061035156,326.0,335.0,340.3999938964844,242721771.0,340.3999938964844,392.3699981689453
2018-04-30,351.6499938964844,281.6000061035156,340.3999938964844,282.5,307237590.0,282.5,376.1599975585938
2018-05-31,315.54998779296875,261.8500061035156,284.5,269.29998779296875,286077793.0,269.29998779296875,365.43499755859375
2018-06-30,277.0,247.3000030517578,276.0,264.1000061035156,225617657.0,264.1000061035156,351.6949981689453
2018-07-31,274.70001220703125,243.10000610351562,250.0,267.5,308332043.0,267.5,335.60499877929686
2018-08-31,282.0,219.5,271.3999938964844,223.6999969482422,255084345.0,223.6999969482422,317.5599990844727
2018-09-30,232.8000030517578,164.60000610351562,225.0,179.10000610351562,434206704.0,179.10000610351562,292.28499908447264
2018-10-31,200.75,170.35000610351562,182.0,171.9499969482422,340509498.0,171.9499969482422,269.5299987792969
2018-11-30,180.5,154.64999389648438,173.25,172.6999969482422,293362919.0,172.6999969482422,249.80999908447265
2018-12-31,198.3000030517578,165.10000610351562,173.5,181.1999969482422,305923540.0,181.1999969482422,235.2449981689453
2019-01-31,186.10000610351562,129.0,182.0,177.4499969482422,413626349.0,177.4499969482422,218.9499984741211
2019-02-28,198.35000610351562,167.5500030517578,178.64999389648438,174.25,348311811.0,174.25,208.1249984741211
2019-03-31,239.35000610351562,176.35000610351562,176.35000610351562,214.3000030517578,804239367.0,214.3000030517578,202.625
2019-04-30,214.3000030517578,167.39999389648438,214.3000030517578,172.60000610351562,581853469.0,172.60000610351562,193.475
2019-05-31,177.1999969482422,152.14999389648438,170.5,162.5500030517578,332449335.0,162.5500030517578,182.9800003051758
2019-06-30,172.35000610351562,132.5,163.6999969482422,135.60000610351562,590085233.0,135.60000610351562,174.1700012207031
2019-07-31,136.3000030517578,106.19999694824219,135.5,116.69999694824219,890852844.0,116.69999694824219,167.93000030517578
2019-08-31,138.39999389648438,106.0,116.69999694824219,117.44999694824219,1091861149.0,117.44999694824219,162.4800003051758
2019-09-30,179.64999389648438,112.6500015258789,118.0,177.6999969482422,1168104851.0,177.6999969482422,162.9800003051758
2019-10-31,178.89999389648438,159.89999389648438,175.1999969482422,161.5,554109570.0,161.5,161.01000061035157
2019-11-30,187.89999389648438,157.39999389648438,160.9499969482422,185.14999389648438,812751608.0,185.14999389648438,161.78000030517578
2019-12-31,201.6999969482422,174.89999389648438,185.14999389648438,176.60000610351562,886712613.0,176.60000610351562,162.01500091552734
2020-01-31,184.9499969482422,127.05000305175781,175.39999389648438,128.9499969482422,1055369812.0,128.9499969482422,153.4800003051758
2020-02-29,133.89999389648438,63.5,133.0,71.05000305175781,1625401538.0,71.05000305175781,143.325
2020-03-31,93.75,64.80000305175781,70.5,93.25,1172889811.0,93.25,136.3949996948242
2020-04-30,92.5,79.5999984741211,87.0,87.0,1137152288.0,87.0,131.53499908447264
2020-05-31,119.1500015258789,88.0,88.9000015258789,98.25,2061553847.0,98.25,129.68999938964845
2020-06-30,112.5999984741211,98.19999694824219,99.0,104.6500015258789,1236331449.0,104.6500015258789,128.4099998474121
2020-07-31,147.9499969482422,102.9000015258789,103.0,143.1999969482422,1866004733.0,143.1999969482422,124.9599998474121
2020-08-31,155.1999969482422,122.1500015258789,143.39999389648438,133.3000030517578,1583849546.0,133.3000030517578,122.14000015258789
2020-09-30,145.8000030517578,126.0,135.89999389648438,132.64999389648438,1287524170.0,132.64999389648438,116.89000015258789
2020-10-31,151.5,131.10000610351562,133.64999389648438,150.9499969482422,431686975.0,150.9499969482422,114.32499923706055
2020-11-12,153.85000610351562,150.0,150.9499969482422,151.1999969482422,56093215.0,151.1999969482422,116.54999923706055
