Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,282.75,46.2599983215332,267.29998779296875,49.849998474121094,224490110.0,31.993961334228516
2010-01-31,51.5099983215332,44.5,50.0,47.31999969482422,140586875.0,30.370201110839844
2010-02-28,52.15999984741211,47.20000076293945,48.18000030517578,51.2400016784668,146232160.0,32.886070251464844
2010-03-31,59.599998474121094,49.0,51.560001373291016,57.130001068115234,187940060.0,36.66630554199219
2010-04-30,58.08000183105469,48.0,56.95000076293945,57.59000015258789,202987310.0,36.96153259277344
2010-05-31,59.880001068115234,52.0,57.06999969482422,53.86000061035156,343973605.0,34.567604064941406
2010-06-30,60.939998626708984,53.16999816894531,53.400001525878906,59.130001068115234,220403855.0,39.0062370300293
2010-07-31,68.93000030517578,59.0,59.20000076293945,62.2400016784668,195178620.0,41.057804107666016
2010-08-31,71.73999786376953,62.459999084472656,62.5099983215332,70.02999877929688,192270065.0,46.196617126464844
2010-09-30,76.0,66.54000091552734,70.80000305175781,71.9000015258789,185746785.0,47.430206298828125
2010-10-31,76.4000015258789,58.0,71.9000015258789,61.22999954223633,199081600.0,40.391536712646484
2010-11-30,68.3499984741211,55.400001525878906,61.779998779296875,62.560001373291016,255564750.0,41.268898010253906
2010-12-31,63.540000915527344,49.40999984741211,63.0,52.619998931884766,435989725.0,34.7117805480957
2011-01-31,57.68000030517578,46.709999084472656,52.939998626708984,51.20000076293945,255057485.0,33.77505111694336
2011-02-28,65.19000244140625,51.47999954223633,52.900001525878906,61.91999816894531,241071070.0,40.84670639038086
2011-03-31,68.22000122070312,60.47999954223633,62.150001525878906,61.029998779296875,240456880.0,40.25959396362305
2011-04-30,61.70000076293945,54.459999084472656,61.439998626708984,60.15999984741211,286367220.0,39.685691833496094
2011-05-31,63.560001373291016,49.79999923706055,60.59000015258789,62.40999984741211,232610500.0,41.16994094848633
2011-06-30,66.9000015258789,58.9900016784668,63.0,62.130001068115234,218588250.0,42.824134826660156
2011-07-31,63.77000045776367,50.400001525878906,62.40999984741211,55.5099983215332,272849425.0,38.26118469238281
2011-08-31,60.08000183105469,51.20000076293945,56.02000045776367,54.5099983215332,258757260.0,37.57191467285156
2011-09-30,64.7699966430664,48.060001373291016,53.40999984741211,62.86000061035156,292784185.0,43.32728958129883
2011-10-31,63.70000076293945,52.029998779296875,62.86000061035156,54.439998626708984,221672555.0,37.5236701965332
2011-11-30,59.88999938964844,47.349998474121094,55.599998474121094,47.7599983215332,264891430.0,32.91937255859375
2011-12-31,66.62999725341797,46.099998474121094,48.0,66.08999633789062,371167325.0,45.553619384765625
2012-01-31,75.0,63.41999816894531,66.08999633789062,69.08999633789062,288030135.0,47.62141418457031
2012-02-29,77.73999786376953,66.19999694824219,68.45999908447266,73.76000213623047,478055680.0,50.84029769897461
2012-03-31,76.18000030517578,69.0999984741211,73.97000122070312,69.94000244140625,245739700.0,48.207298278808594
2012-04-30,70.58000183105469,58.79999923706055,69.94000244140625,65.97000122070312,263022580.0,45.47091293334961
2012-05-31,70.5999984741211,62.099998474121094,65.97000122070312,67.87999725341797,345468870.0,46.787410736083984
2012-06-30,73.44999694824219,57.0,68.33000183105469,73.04000091552734,273761445.0,50.34402847290039
2012-07-31,74.79000091552734,65.19999694824219,73.19999694824219,65.75,201434635.0,48.06881332397461
2012-08-31,77.68000030517578,64.0199966430664,66.23999786376953,76.41000366210938,335966910.0,55.862178802490234
2012-09-30,84.19999694824219,75.70999908447266,76.0,82.31999969482422,302345670.0,60.18289566040039
2012-10-31,100.80000305175781,82.13999938964844,82.31999969482422,88.44999694824219,153609125.0,64.66443634033203
2012-11-30,94.9800033569336,88.22000122070312,88.63999938964844,92.80999755859375,151890530.0,67.85195922851562
2012-12-31,109.0,93.20999908447266,93.3499984741211,104.43000030517578,325907865.0,76.34716033935547
2013-01-31,107.77999877929688,93.44000244140625,104.43000030517578,94.4000015258789,220675235.0,69.0143814086914
2013-02-28,100.11000061035156,83.37000274658203,95.0,85.77999877929688,203770170.0,62.71244430541992
2013-03-31,101.80000305175781,83.3499984741211,85.80000305175781,100.33000183105469,225946590.0,73.34973907470703
2013-04-30,109.54000091552734,97.19999694824219,100.33000183105469,97.45999908447266,163015405.0,71.25151062011719
2013-05-31,102.9800033569336,87.1500015258789,97.51000213623047,92.22000122070312,198175180.0,71.63572692871094
2013-06-30,100.4000015258789,57.0,92.63999938964844,64.80000305175781,703730175.0,50.33610153198242
2013-07-31,67.86000061035156,43.220001220703125,66.0,48.66999816894531,1559938545.0,37.80644989013672
2013-08-31,78.94000244140625,44.599998474121094,49.29999923706055,57.470001220703125,1766343935.0,44.6422233581543
2013-09-30,76.37999725341797,56.08000183105469,57.79999923706055,73.76000213623047,1273078425.0,57.2961540222168
2013-10-31,77.25,64.7300033569336,73.80000305175781,73.7300033569336,763575030.0,57.272857666015625
2013-11-30,82.9800033569336,71.54000091552734,74.33999633789062,74.04000091552734,464027010.0,57.51365661621094
2013-12-31,76.36000061035156,60.650001525878906,74.5999984741211,61.529998779296875,558731855.0,47.795989990234375
2014-01-31,62.689998626708984,58.279998779296875,61.400001525878906,60.9900016784668,404966185.0,47.37652587890625
2014-02-28,83.3499984741211,60.310001373291016,60.470001220703125,82.79000091552734,813100280.0,64.31057739257812
2014-03-31,94.95999908447266,80.80000305175781,83.68000030517578,88.1500015258789,592081110.0,68.47418212890625
2014-04-30,119.80000305175781,86.69999694824219,88.1500015258789,113.87999725341797,726002700.0,88.4610366821289
2014-05-31,117.5999984741211,101.5,114.58000183105469,108.20999908447266,475336825.0,90.49281311035156
2014-06-30,114.72000122070312,100.44000244140625,108.73999786376953,108.22000122070312,397209725.0,90.50118255615234
2014-07-31,118.66999816894531,103.20999908447266,107.13999938964844,114.41000366210938,299389885.0,95.67769622802734
2014-08-31,126.94000244140625,107.19000244140625,114.87999725341797,111.7699966430664,312597415.0,93.46993255615234
