Date,High,Low,Open,Close,Volume,Adj Close
2020-05-04,14.899999618530273,13.25,13.699999809265137,13.850000381469727,326093,13.850000381469727
2020-05-05,14.550000190734863,13.399999618530273,14.350000381469727,13.600000381469727,142425,13.600000381469727
2020-05-06,13.949999809265137,13.600000381469727,13.600000381469727,13.699999809265137,68140,13.699999809265137
2020-05-07,13.850000381469727,13.350000381469727,13.5,13.550000190734863,97826,13.550000190734863
2020-05-08,13.899999618530273,13.25,13.75,13.399999618530273,82354,13.399999618530273
2020-05-11,13.850000381469727,13.399999618530273,13.600000381469727,13.5,150776,13.5
2020-05-12,13.75,13.199999809265137,13.199999809265137,13.5,168212,13.5
2020-05-13,13.75,13.399999618530273,13.75,13.5,232786,13.5
2020-05-14,13.600000381469727,13.300000190734863,13.5,13.5,133322,13.5
2020-05-15,13.550000190734863,13.25,13.550000190734863,13.449999809265137,238676,13.449999809265137
2020-05-18,13.699999809265137,13.0,13.5,13.199999809265137,174210,13.199999809265137
2020-05-19,13.5,13.199999809265137,13.399999618530273,13.350000381469727,178850,13.350000381469727
2020-05-20,13.699999809265137,13.050000190734863,13.449999809265137,13.199999809265137,182413,13.199999809265137
2020-05-21,13.399999618530273,13.100000381469727,13.199999809265137,13.199999809265137,113588,13.199999809265137
2020-05-22,13.399999618530273,12.75,13.300000190734863,13.0,237093,13.0
2020-05-26,13.300000190734863,12.399999618530273,13.0,12.949999809265137,103784,12.949999809265137
2020-05-27,13.199999809265137,12.75,13.199999809265137,13.0,287667,13.0
2020-05-28,13.399999618530273,12.800000190734863,13.100000381469727,13.0,182207,13.0
2020-05-29,13.149999618530273,12.699999809265137,13.149999618530273,12.949999809265137,253052,12.949999809265137
2020-06-01,13.550000190734863,12.850000381469727,12.949999809265137,13.0,707124,13.0
2020-06-02,15.600000381469727,13.0,13.0,13.5,1522721,13.5
2020-06-03,14.149999618530273,13.350000381469727,13.899999618530273,13.449999809265137,1605423,13.449999809265137
2020-06-04,13.550000190734863,13.25,13.550000190734863,13.5,394087,13.5
2020-06-05,13.699999809265137,12.75,13.699999809265137,12.949999809265137,1936207,12.949999809265137
2020-06-08,15.5,13.199999809265137,13.199999809265137,14.899999618530273,6919032,14.899999618530273
2020-06-09,15.600000381469727,13.199999809265137,15.600000381469727,14.199999809265137,3195814,14.199999809265137
2020-06-10,14.550000190734863,13.699999809265137,13.899999618530273,13.899999618530273,1486773,13.899999618530273
2020-06-11,16.649999618530273,13.899999618530273,14.300000190734863,15.449999809265137,7156065,15.449999809265137
2020-06-12,16.399999618530273,14.5,14.5,15.899999618530273,1983381,15.899999618530273
2020-06-15,16.350000381469727,15.5,16.100000381469727,15.949999809265137,999518,15.949999809265137
2020-06-16,16.899999618530273,15.0,16.299999237060547,15.550000190734863,1746389,15.550000190734863
2020-06-17,15.899999618530273,15.149999618530273,15.899999618530273,15.5,599511,15.5
2020-06-18,15.899999618530273,15.100000381469727,15.300000190734863,15.449999809265137,1125634,15.449999809265137
2020-06-19,16.25,15.300000190734863,15.5,15.899999618530273,1330866,15.899999618530273
2020-06-22,18.850000381469727,15.850000381469727,16.399999618530273,17.149999618530273,3431263,17.149999618530273
2020-06-23,17.899999618530273,16.649999618530273,17.600000381469727,17.399999618530273,1057490,17.399999618530273
2020-06-24,17.649999618530273,16.25,17.649999618530273,16.350000381469727,1670035,16.350000381469727
